id,percentage,review
40,37, you know that a movie has issues when most everyone in the audience comes out laughing       and  it s not a comedy !  and what a strange career path for director chuck russell    he starts his career off with a decent take on the   nightmare on elm street   series with his debut as director on installment number three    he follows that up with the blob the very next year   but waits another six years to do his next piece   a little film called the mask starring jim carrey   and then one more star vehicle in eraser two years after that    so then he thought     let me wait another five years   get a weak script jammed with cliches and hope that jimmy smits and kim basinger could pull it out of its ashes     !    strange dude and one crappy flick    plot   a six year old girl is believed to be some kind of mysterious prophet sent down from god    a satanic cult wants the girl to switch over to their side   while the girl s aunt wants to       well    save her from those damn devil worshippers !  enter one occult expert agent   plenty of bobo cops and lots of nuns praying   and you ve just about got the gist of things here    critique   with plot holes the size of my ass   this movie barely squeezes any sense out of its clich    ridden plot   with wasted talent   cheezy effects   bad dialogue and unintentional laughs to boot    what s good about this movie    well   rufus sewell is pretty fun to watch as the head of a creepy runaway children s shelter/satanist supreme   with seriously wicked eyes and just enough ham in his performance to go with all of the cheese lying around    the little girl is also pretty good but unfortunately her character doesn t really do all that much    and believe it or not   i was actually enjoying some of the film s first half hour   which starts off with some promise   but not before bonehead moves after bonehead moves from our protagonist   basinger   just drown the film s entire basis of believability    for some reason   it takes her more time than anyone to figure out that her niece is gifted   and even longer to figure out that every move that she makes       is  a dumb one !  add that to the entire police force of incompetents   save for jimmy smits   whose talent agent advised him that playing the exact same cop character from nypd blue would be a good career move    at least change the clothes   jimmy !     zero scares   zero thrills and even less actual drama   and you ve got yourself a pretty bad movie    and why would respected actors like christina ricci and ian holm take bit parts in this movie    did they owe the director a favor or something    together   they barely have five minutes of screen time   but i suppose that ricci s hospital room scene might be worth a look for some of you horn dogs    the worst part about this movie is its hilariously unbelievable ending   which features police officers coming up with the brilliant idea of   sneaking up   on a man s house   who they know to be guilty of a crime !  uuuhmm       how s  about knocking on the door and arresting his sorry ass   officers   !  anyway   i don t usually inscribe spoilers in my reviews but the stupidity of some of these characters is just too difficult to describe without validating it with solid idiotic proof   and there was plenty to go around      and did basinger lose some of her acting   talent   during her hiatus from the profession after her 1997 oscar win    difficult to say if it was her lines that were really bad   or if she just delivered them poorly    either way   little originality   very obvious computer effects   little thrills   little drama and very little entertainment value   certainly bestow the honor of one of the worst movies of the summer upon this film    but if you really don t mind a rehashed gobbledygook of various satanic and   kid    based thrillers   and enjoy watching films that don t bring anything new to the table       well    drink some beers   smoke some beans and rent this video   because it may just be one of the funnier thrillers of the year    
41,39, capsule   dumb dud of an entry in the body heat sweepstakes   and now something of a landmark for having spawned a jillion clones    basic instinct s worst crime is that it s not just a bad movie   but in many ways   an incompetent one as well    it s stupid in itself   and stupid to think its audience is as stupid as it is    it s supposed to be a thriller   but the plot is dead on its feet   and ultimately arbitrary   it s only put into the movie to jerk us around    it s also supposed to be sexy   but it s instead got the unpleasant rawness of a teenager showing younger kids his collections of dirty pictures    it s a ripoff    the story opens with a rock star being murdered while in the throes of orgasm    the biggest suspect is an authoress   catherine tramell   sharon stone     who wrote a novel in which the murder was eerily presaged    or maybe it s the work of a copycat    these and other plot threads get fed to the detective who s on the case   michael douglas     who has a few problems himself    like we wonder if his elevator goes to the top floor    we can measure with a stopwatch the time from them setting eyes on each other to the moment they are doing the mattress dance    joe eszterhas has written the screenplay   and he uses a device that he used before in the much better jagged edge   the killer s identity is kept a secret until the movie s final shot    this isn t in itself a problem    the problem is that up until that point   we ve been given nothing to work with    every clue in the movie    every clue    is ambiguous    the whole thriller aspect of the movie is a shill    red herrings   dead plot threads   violence   and kinky sexuality litter the movie like potholes in manhattan streets    they add up to zip   because they re not happening to people we care about    douglas s character is foulmouthed and bitter and that s it   stone s character has an iron on smile that never changes   the rest are forgettable    when we don t even have the luxury of giving a damn about anyone in the movie   who cares what happens in it    especially with an ending that is not only unsatisfying   but in many ways inexplicable       a friend of mine once came up with a rule of thumb about movie characters     if no one in the movie behaves like anyone you know   or would * care * to know   just leave !      one of the nastier things about the movie is the way it treats lesbianism not as an integral part of someone s life   but as a kind of kink    something to thrill men with    i despair whenever i encounter this kind of stupidity in mainstream entertainment   are we still so culturally neanderthal that the only way to include something like that in a big budget hollywood film is as a hefnerism    
42,34, in the interest of being generous   i want to start this review with the scene that i liked in meet joe black    sir anthony hopkins   playing a super rich media mogul   has gathered his family around him for dinner    his oldest daughter   played by marcia gay harden from millers crossing     who has been obsessively planning his sinfully extravagant birthday party   presents him with three superbly decorated little cakes   which are supposed to be scale models for his big birthday cake    the daughter asks hopkins to pick the one he likes    hopkins   frustrated by the weight of planning for the whole elaborate affair   does what any man in his position would do   he punts    whichever one you like   dear   he says    and the daughter does exactly what any woman in her position would do   she cries    i liked that scene for two reasons    first   the cakes looked really cool    second   it was   perhaps   the only scene in the movie where people acted as you would expect people to act    meet joe black is chock full of odd performances   people doing things for no discernible reason at all   and doing them in slow motion over the course of three hours to boot    it s easy to watch meet joe black for the abundant eye candy of the palatial homes and the beauteous claire forlani   but it s even easier to sleep right through it   two people on my row managed it quite nicely      the difficult part of the movie is understanding the characters and their motivations and why someone thought three hours was an appropriate length for this overwrought mess    i know my audience had problems with the movie   because they thought it was a comedy    case in point   everyone should know by now that brad pitt plays the angel of death in this movie    however   the first we see of him is as a young lawyer in a coffee shop hitting on the glamorous claire forlani       it s not clear from the movie whether you need a law degree to become the angel of death   but it makes a certain kind of sense      it shouldn t take long for the observant moviegoer to realize that bad things are about to happen to mr   pitt    and indeed they do   after a hideously prolonged sequence where pitt looks over his shoulder at the retreating forlani and forlani looks over her shoulder at the retreating pitt     because pitt walks into the road without looking and suddenly gets squished    well   when that happened   the audience howled with laughter   and continued to laugh at every comment that was remotely humorous    so   if you think that sudden violent death and sarcastic drawing room humor are funny   i encourage you to go see meet joe black immediately    anyway   the deceased lawyer s body   no worse the wear from its massive injuries   is possessed by the angel of death and brad pitt takes over that role    the idea is that death   given the pen name of joe black   so as not to disturb others   wants to take a holiday and experience the world    if this weren t hollywood   we might get an interesting metaphysical discussion of life and death   but since it is   we get scene after scene of fish out of water humor   just as if death is george of the jungle or crocodile dundee or some other poor schmuck who s wandered in from the jungle or the outback or whatever and doesn t know how to act in our society    it also doesn t help that the character of death is written so inconsistently    he claims to be on vacation   but he never does anything except hang around the seriously attractive claire forlani   just try to get your travel agent to book that one      he speaks very slow and halting english but perfectly fluent jamaican patois    he knows everything about some characters   nothing about others    and as played by brad pitt   he s not especially menacing or charming or glamorous or intriguing   he s just there    it s as if someone told pitt     never mind about acting in this picture   son   just stand there and look pretty      it s as if pitt is doing his keanu reeves impression throughout the movie    i ve used the phrase   angel of death   in this review very deliberately to contrast pitt s performance with this year s best angel performance   nicolas cage s in city of angels    where pitt is cold and unfeeling   cage is as warm and empathetic as the situation allows    where cage is genuinely curious about the nature of man   pitt is aloof and arrogant    cage struck instant chemical sparks with co star meg ryan   where the chemistry between pitt and forlani is only understandable if you accept the notion that forlani s character is so shallow that she can t see beyond pitt s good looks    the movie s other top name is a much better actor   but that doesn t save meet joe black    sir anthony hopkins isn t given much better material to work with   unfortunately    he plays one of these good hearted multimillionaire media moguls that only exist in hollywood       one wonders what might have happened if they had made hopkins s character more realistically evil      hopkins is marked for death due to a bad ticker   but death steps in and grants him some extra time in exchange for being his guide in the world    of course   no one can be sure of how they will act when death taps on their shoulder    but i have to wonder   and in this movie   you have a very long time to wonder   how you or i would act in a similar situation   especially if you or i were a multimillionaire    hopkins pretty much goes to the office    and the major subplot revolves around who will control the corporation    fans of corporate intrigue will be fascinated   i m sure    i stayed awake all the way through meet joe black   and i m asking myself why    movies about death should encourage you to live life to the fullest   which is what i m going to do now    go spend time with your family   go volunteer for a local charity   heck   go take a nap    don t go see meet joe black   because all it will do is move you three long hours closer to death       curtis edmonds     no children have ever meddled with the republican party and lived to tell about it         sideshow bob  
43,44, retelling the classic story of joan of arc has been a popular trend this year    earlier this may   leelee sobieski played the passionate title role in the top rated miniseries that debuted on cbs    and now   director luc besson has delivered his version of the sweeping epic about the teenage girl supposedly sent by god to rescue france from the clutches of their enemies    starring milla jovovich   who is predominantly unconvincing as the heavenly messenger accused of being a witch   `the messenger   the story of joan of arc  is a disjointed and overblown historical re enactment that prevails merely as a bloated mistreatment of the famous legend    besson   who s previous work includes the hyperactive sci fi `the fifth element    perhaps entrusted a bit too much faith in ex wife jovovich   because in `the messenger    the actress is drowning in a pool of her own inexperience    at first   when reports were indicating that jovovich had been chosen for such a demanding role   i was highly doubtful that her marginal talent could carry a film of such a caliber    after seeing the rousing trailer   my hesitant optimism suddenly skyrocketed   milla jovovich looked superb    with the hopeful propulsion of her stellar performance   `the messenger  looked like a timeless epic in the making    a timeless epic it is not    besson is hesitant to abandon his unique and flashy style   and the story behind `the messenger  is not entirely suited to his demands    on the shoulders of besson s choppy and unexciting direction   the film dissipates into an uninspiring hodgepodge of poorly executed battle sequences and bizarre imagery    there is no human exploration into the character of joan   or jeanne      jovovich merely rambles on about the power of god when we have little or no insight into her visionary objective    jovivich s unsatisfying portrayal only helps lead to the realization that besson sees jeanne as a piece of spiritual cardboard    she is just another special effect in this continuous visual feast    jovovich does have a few isolated moments of sheer power   but mainly   she looks lost    quite frankly   i don t know of any actress who could successfully navigate her way through `the messenger  without a major fumble    the script is chock full of laughable dialogue and unfortunate comedy   as jeanne confronts the uncrowned king charles vii   john malkovich   and informs him of her heavenly intentions    faye dunaway plays charles  overbearing mother in law   and dustin hoffman appears over two hours into the story as a character dubbed   the conscience     all three actors juggle limited screen time   although malkovich is uncharacteristically awful    the battle scenes are extremely bloody   but with the presence of such jittery camera work   they capture none of the excitement or finesse of something like `braveheart     there s a particularly graphic and unsettling scene early on   when jeanne   as a young girl   watches in horror from a closet as her older sister is murdered and then savagely raped by a bloodthirsty english soldier    even his fellow troopers are petrified    `the messenger  is also strictly a 90 s update on the classic story    almost too 90 s   it seems    there s gratuitous use of the f word and a barrage of slang terms like `she s nuts !    sprinkled throughout the screenplay    i was half expecting jeanne to invite her homeys to come chill in her crib   but it never happened    there s also the familiar presence of bizarre besson humor   but none of it comes even remotely close to functioning properly    it seems terribly misplaced   but in a catastrophe as jumbled and disjointed as `the messenger    almost everything does    the musical score by erric serra is spectacular   and the set and production designs are continuously impressive    if it was visual excellence that besson was striving for   then he achieves his goal    but the only time the dramatics come alive in `the messenger  is during the closing trial   in which jeanne is found guilty and burned at the stake    during these moments   the historical relevance and dramatic purpose of joan of arc reaches the audience   albeit in a faint stream of light that provokes little power or meaning    it s just too delayed for besson to revive his lifeless interpretation   in which he is always concerned with the wrong aspects    `the messenger   the story of joan of arc  is an unlikely and unwelcome historical addition to the hollywood shelf    anyone searching for an entertaining epic is going to be painfully slapped with an overblown and confusing film    despite my original hopefulness   milla jovovich is not going to have to worry about thanking the academy    
44,48, the u   s   army utilizes a number of books known as field manuals which stipulate the specific way in which almost every action imaginable must be done    one particular field manual is known as the fm 22 5   which among other things   covers the practice of saluting    under the   saluting   section is a sub section which covers how a salute is rendered by a military work detail in the presence of a superior officer    the salute is rendered by the highest ranking individual present when the superior officer comes within six paces of the detail   and is dropped when the officer passes six paces from the detail    in any event   the salute is rendered only by the man   or woman   in charge   rather than by the whole group    almost at the very beginning of the general s daughter   we see a general s motorcade passing a work detail    everyone salutes    it looked impressive   but it just wasn t right    that little bit showed me that someone either didn t do the appropriate research   or made the conscious decision to go with style over substance for the scene    in fact   this would serve as a metaphor for the rest of the picture   as it seems director simon west tried so hard to craft a film with atmosphere and flash that he forgot a coherent story and good characterization are also crucial to a good movie    what results is a film that looks good   but like that one scene   just isn t right    the first fifteen minutes of the film is a good example    paul brenner   john travolta   is an agent for the army s criminal investigation division   undercover at a georgia army base to investigate an illegal arms sale    prior to the transaction   the buyer gets a whiff that brenner isn t the unscrupulous supply sergeant he s supposed to be   and later that night attempts to kill him by shooting up the houseboat on which brenner is living    so ensues a cat and mouse action sequence which ends like a certain scene in raiders of the lost ark   we ll just say that it involves propellers      brenner then receives new orders when the commanding general s daughter   captain elisabeth campbell   leslie stefanson     is found naked   bound   and dead on one of the base s training ranges    he is teamed with rape investigator sarah sunhill   madeleine stowe   to uncover the truth about the peculiarly gruesome murder    what i want to know is why the whole action scene with the arms buyer was even necessary    it gives no insight into brenner   other than the fact that he s a little cocky    does the arms subplot turn up later    no   so why add this extra running time to the film    the answer   it looked cool    or how about the   atmosphere      the beginning of the general s daughter presents us with imagery of the deep south   thick trees   dirt roads   sultry colors over water   all backed up with bayouesque music    nice immersion in the setting   but it soon doesn t matter   for when the film s plot shifts over to the murder investigation   so does the entire mood    no attention is paid to the location of the story   and the music is altered to fit a very generic thriller theme    did the filmmakers start out thinking they were making a different movie    instead of creating a cohesive atmospheric theme for the entire film   we get the distraction of one of theme followed by another   just because the director thought he should show off some of the countryside    the above examples also serve to illustrate that inconsistency is another problem with this movie    as i ve already mentioned   an entire section of the film doesn t jibe with the rest   and the characterization only adds to the difficulty    brenner   who comes across as a man with little respect for authority   suddenly snaps to in the presence of general campbell   james cromwell   and utters some of the corniest   yes   sir   s i ve ever heard    he even delivers an emotion charged monologue about why he will work so hard to catch the person who killed the general s daughter   even though he was totally flippant about the whole thing just a couple of minutes previous    sunhill   who initially comes across as a professional investigator   utilizes a couple of blatantly illegal methods to obtain information   and even revels in her ingenuity    both characters are protagonists   but it s hard to get behind them when their personalities are all over the place   and in some cases   simply unappealing    i could imagine that during filming   west would shoot a scene   then take the actors aside and tell them     let s do it again   but this time   i want more      i say this because although travolta and stowe are normally very good   in this film they overact in most of their scenes    an even worse offender is clarence williams iii as the general s aide   colonel fowler    i swear the guy says all of his lines from the position of attention    a far cry from his days as linc in   the mod squad     i can t help but think he was acting from west s direction    a couple of side characters including a west point psychologist   john beasly   and a young female private   ariyan a   johnson   make their scenes nearly impossible to bear    the only two actors who seem to have escaped west s influence are james woods   who provides a good performance as colonel moore   elisabeth s mentor at the psychological operations unit   and timothy hutton as colonel kent of the military police    woods relishes the role of a man whose job is playing with people s minds   and does so without ever taking it over the top    hutton just kind of hangs around   but at least he wasn t overacting    i haven t read the nelson demille novel on which this movie was based   but i ll bet more than a few dollars that the story was better in book form    the movie version has got characters which come and go with little or nothing to do except fill up space   or provide bits of information which seem to neither mean anything in terms of advancing the story nor reveal any significance once the whole story is finished    every time we re presented with some new aspect to the case   west gives us more of that flash by playing it up like it s the most momentous discovery ever   but the information is not used by the investigators at all    instead   when conclusions are drawn   they are such tremendous leaps of faith that you wonder if successful investigations are not based on facts   but lucky guesses instead    the army should have saved time by bringing in brennan and sunhill   letting them play a game of twenty questions with the suspects   then letting them guess who the killer was    would ve been over in a half hour    the film finishes with a sort of bookend   featuring the same style and southern scenery as the very beginning    literally during the closing credits   we get to see brennan get in his car and drive off   then we get to see sunhill get in her car and drive off    they both seem kind of happy    maybe they were driving away from simon west    
45,44, well arnold has completed the seemingly impossible task    he has made three consecutive unsatisfactory action films    in a domain that he owns   it is very surprising that this goliath of an action star can not tell a good action script from a bad one    eraser   back in 1996   was a confused film that made no attempt at all to make sense    batman and robin   in 1997   was the black sheep of the batman series with ridiculous acting   idiotic action scenes   and painfully flashy costumes    now in 1999     end of days     not   the end of days     is the third strike in a tough at bat for arnold    is this the end of a powerful action star s long lived career    will arnold ever give us another unforgettable performance in another unforgettable classic like those in the past     terminator       terminator 2   judgement day       predator        or an unforgettable performance in a great guilty pleasure like those in the past     commando       red sonja       true lies        it doesn t look that way       end of days   begins with the birth of a baby girl in 1979 who inexorably   due to the formation of the stars on that night   will be the carrier of satan s baby the hour before new year s of 2000    fortunately for the movie s sake   the girl grows up and now resides in manhattan with skyscrapers   subway trains in dark tunnels   and a myriad of inept nypd officers    it s an action film s dream come true when the director is given tons of cool stuff to blow up    imagine if the girl had lived in anytown   usa   where the only thing to destroy is a dairy queen and a post office    arnold schwarzenegger   jericho cane     in a series of boring events finds himself in the middle of a religious battle between the church   who is trying to hide the girl   or in some cases trying to kill her     and satan   gabriel byrne   who is trying to make her pregnant    if the devil is successful   the world will no longer exist as we know it    jericho feels it is his duty to protect the girl from everyone because 1   he once had faith but no longer does and 2   his wife and daughter were killed and he feels responsible for it    jericho cane is your cliched   by the numbers hero right up to his name    arnold fittingly plays the character as cliched as he can    he shouts at everyone   from cops to priests   to the devil    in one truly hilarious scene   which was supposed to be the ultimate dramatic high point   jericho screams to the devil     you are a @#$^% ! &  choir boy !  you are a choir boy !    those two lines marked the high points of this film    a movie can still be enjoyable when the supporting cast is more effective than the main actor       end of days   fails to contain any memorable performances with the exception of gabriel byrne    byrne   playing a man who has been made the manifestation of the devil   seems to be the only one who is having fun in this whole movie    he wonderfully plays a manipulative villain with the power to control everyone at any time    the annoying thing about his character   however   is that he has the power to kill any human with a simple punch in the face   yet he finds it impossible to seriously hurt jericho    i can not count the number of times he could have killed jericho and taken the girl from his custody    the other actors in the film give very weak and unconvincing performances    kevin pollak   who plays the partner and close friend of jericho   is the supposedly funny character in the film   every action movie has one      the one problem is that pollak does not deliver one funny line    robin tunney plays the chosen mother of satan s baby with extreme annoyance    she gets no sympathy from any of the characters in the film   except arnold who pretends she is his wife and daughter   or any of the viewers in the audience    in one unnecessary scene   tunney walks out of her room and takes her top off    is this her job in the film    the actors are not to blame entirely because the script is terrible    you can tell a script is terrible when you are able to predict what will happen minutes before it does    this little prediction game is a very fun exception to trying to sit through this nonsense of a movie    in a last attempt to make this movie good   special effects are used to try to entertain the audience    but without a memorable action scene in the whole film   the director has not done his job successfully    this film would have gotten a c+ if arnold stood in front of a camera and shouted   you are a ! $@^@ * ^  choir boy ! !    for two hours    
46,22, synopsis   original   jurassic park   survivor alan grant   neill   is tricked by paul and amanda kirby   macy and leoni   into leading an expedition to an island overrun by dinosaur   to rescue their stranded son    grant s team is picked off one by one as they encounter dinosaurs both new and familiar   and grant grows to realise that some breeds are more intelligent than he previously thought    review   there is one reason why   jurassic park iii   is better than its immediate predecessor     the lost world   jurassic park      the latter wasted 129 minutes of my life   the former   only 94    the first   park   was a marvellous film   full of awe inspiring sights   interesting characters   and genuine thrills    its two successors have been pale imitations   amounting to hundred million dollar b grade horror movies    at least this third entry realises it   whereas   the lost world   tried to justify its existence with a ludicrous and overextended plot     jurassic park iii   simply sticks its characters on an island with a bunch of dinosaurs and lets the mayhem begin    there is a desperate sense of deja vu presiding over this movie   the computer animated dinos are no longer novel or exciting   and even the first time presence of aerial lizards scarcely improves the situation    remember that wondrous first trolley ride through the park in the original movie    nothing in this rehash even comes close    add in execrable dialogue from screenwriters buchman   payne and taylor   and phoned in performances by the normally capable macy and leoni   and it is difficult to recommend the film to anyone but dino enthusiasts    at least neill makes some effort to retain the dignity of his character   and there is much less gore than in   the lost world     making this installment more suitable for children    
47,23, a fullyloaded entertainment review   website coming soon !  hunter s   thompson s fear and loathing in las vegas   written in 1971   is already an american classic   not merely because it was an unadulterated journey through the post psychedelia of the 1960 s   but also because it ushered in a new form of journalism known as   gonzo      soon after the book was written   hunter s   thomspon became the basis for a character in doonesbury known as uncle duke    and that is the problem with fear and loathing in las vegas   the movie      although the book is one of my favorites   i now agree with thompson s own assessment of the novel as   unfilmable      the main problem is that the book   although detailing wild drug use and tripped out adventures   was not written on the road    it was written and edited by hunter s   thomspons   relatively sober   at his home    so although the book depicts drug use and still more drug use   it is told with a sense of aloofness and some humor    hunter s   thomspon   the narrator   while always drugged out   still has a grip on reality   and can still tell   with journalistic ability   what is going on around him    not so with the characters in fear and loathing in las vegas    despite name changes and one minor scene from the book dropped   the movie is an exact duplicate of the book   in terms of dialouge    unfortunately   this can get annoying   in the form of johnny depp s   who plays thompson   excessive narration    and the characters   while having vivid personalities   are played as 2 d characers on the screen   dr   raoul duke   johnny depp   the name raoul duke was an alias of thompson s   and his riding companion   dr   gonzo   benicio del toro     who is a large samoan lawyer   have no personalities or emotions at all   save for stoned    the film is very faithful to the plot   what there is   of the book   in that dr   raoul duke is sent by sports illustrated to cover the mint 400   and takes along not only his samoan lawyer but also car trunk full of drugs    from there   one set of stoned adventures after another happens   including one of the few good scenes in which depp   high on acid   watches all the people in the bar around him turn into   literally   lounge lizards    while the movie has its moments   few     it is almost unwatchable at parts   especially towards the end    despite a lot of celebrity cameos   the stars never get off the ground    the set decoration and costumes are great   and probably deserve an oscar nomination    however   as we all know   it s not sets or effects that make a movie   its the characters   and quite frankly   these characters are no good    
48,42, some movies require you to turn off your brain in order to watch    then there are movies that require you to accept that everyone * in * the movie has turned off * their * brains    the real mccoy is both    it s charmless   molasses slow and so full of genuinely stupid people that the film commission of atlanta   where the real mccoy is set   might well consider some sort of ritual suicide for their complicity in this humiliation    the real mccoy opens with bank robber karen mccoy   kim basinger   being arrested in the middle of a job    six years later   karen is out on parole and looking to stay straight    she soon bumps into j   t   barker   val kilmer     a hapless would be thief who idolizes karen    j   t   also has ties to jack schmidt   terence stamp     the man who blew the whistle on karen six years earlier for refusing to work with him    schmidt   who is in cahoots with karen s sleazy parole officer   gailard sartain     again wants karen to help him stage a robbery    this time he has some leverage   karen s kidnapped son    just when she thought she was out   they keep pulling her back * in   *  contrivances and sloppy plotting fly off the screen so fast and furiously you have to duck to avoid being hit by them    leading the list is the jack schmidt character   who through unexplained but presumably foul mains is already extremely wealthy when our story begins    there is no reason given why he should need or want to get involved in another crime   let alone why he would actually participate in the break in    karen s initial encounter with j   t   during a botched convenience store hold up also strains the limits of credibility    it would have been simple enough to have them somehow entangled at that point   but instead they run into each other the next day because they re leaving their parole officers at exactly the same moment    small world   eh    then there s the convenient car trouble during an attempted escape   and pet tigers which   through the power of the laws of bad cinema   must inevitably confront someone who has blundered into their cage    however   the buffoon prize goes to the atlanta police   who come off like the keystone kops on a bad day    but the fun doesn t end there in the shambles of a script by william davies and william osborne    there is also the absence of a single   solitary interesting character    karen is earnest and single minded in her motherly devotion   but lacking any kind of edge which would make her a convincing criminal   and basinger is not a thespian adept at fleshing out flimsy material    schmidt is a flaccid villain   the parole officer is a complete blank   and karen s son and ex husband might as well be furniture    only kilmer s j   t   is remotely appealing   but his one potentially intriguing quality   his ineptitude   is never developed    in fact   kilmer disappears during the middle of the film   just when his admiration for karen could have made for an interesting sub plot    i might have been more forgiving if the pacing had been more appropriate to a caper comedy   but the real mccoy goes nowhere fast    various scenes of sneaking and skulking seem to take forever   and some end with no reason evident why they didn t end up on the cutting room floor    even the reasonably clever climactic break in falls victim to this syndrome   including a scene of one of the thieves drilling open a vault which lasts   i kid you not   four minutes    there is no tension in the scene   just tedium    russell mulcahy   highlander   is a director with some style   and indeed the real mccoy looks reasonably good   but he completely stumbles in the editing room    there are so many big problems with the real mccoy that i m tempted to overlook the little ones    like karen disarming one of schmidt s henchmen and throwing his gun into the middle of a park where her son is playing    like a fountain crushed when a van runs into it reappearing in one piece a few moments later    tempted   but i m pretty good at resisting temptation    
49,28, steve martin shines but sgt   bilko  fails to impress  based on the popular 50 s sitcom   sgt    bilko follows the string of old sitcoms to movie conversion fever    remember the brady bunch movie or the beverly hillbillies released sometime back       brady bunch was a moderate hit in in the us while hillbillies flopped      i do not really know whether the hollywood minds are running out of good ideas or just being plain lazy   but the tv conversion movies are hitting our screens like wildfire   sad to say   with mixed success    such movies are mostly targeted at us viewers since they are usually followings of such series over there and the larger the following   the more likely the sitcom will be made into a movie    sgt    bilko   frankly   i have not seen any its original tv version     even with the charm and wild antics of funnymen steve martin and dan akroyd   failed to entertain    sgt   ernest bilko is the man behind the motor pool   place of vehicle storage and repair   of fort baxter    though totally unskilled in the field of work that he is supposed to be in charge of   he has an almost superhuman ability and zeal to sniff out money making opportunities   from running a gambling den in the military garage to 4 d pools    though materialistic in mind   bilko s methods has thoughtfully `enriched  the lives of the men of fort baxter   providing them with some form of real recreation within the camp and the people love him for that    colonel hall runs the entire fort and thanks to his inborn `blissfully confused  state   bilko has managed to hide his operation   though nearly every living person in the fort knows about it    bilko s state of ascent is suddenly under fire when the pentagon sends major thorn   a tough cookie on army regulations   to check on the progress on the $70 million hovertank project   a new weapon under development within the fort s grounds    to add to his problems   thorn is determined to bring bilko down in retalliation of a major `sabo  done on him by bilko during their younger army days    director jonathan lynn   who directed my cousin vinny   in which marisa tomei won an oscar for best supporting actress   managed to pull sgt    bilko through with suitable pacing and some exceptional moments of laughter   but that is about it    there are really not enough laughter packed moments in sgt    bilko to fully entertain the average movie goer    still   steve martin s sgt    bilko is played with finesse and full force by the renowned comedian    without him   sgt    bilko would have just fell flat on its face    sgt    bilko did moderately well in the us box office early this year but i doubt it will earn much elsewhere around the world    the current trend in mixed successes in such tv conversions may be a blessing in disguise   really   at least it will force hollywood to re think any of its initial intentions to turn another tv idea into a movie or at the very least approach those ideas with more creativity    unless you are a fan of the tv series or love to watch steve martin in action   you can skip this one when deciding which movie to catch in the local theatres    i m sure there are better ones around    
50,35, as forgetful as some people may be it is doubtful that anyone could forget their wedding   especially three times    but   alas professor brainard somehow manages to accomplish this feat twice before the momentous night that he actually creates flubber    it s amazing that he is able to remember any of the processes he uses to make anything    the whole point here is how could a man be so blatantly forgetful    this is not absent minded this is almost mindless and he is a professor    well   this is the case for about the first half of the movie then things begin to settle into what might truly be considered absent minded    along the way to becoming absent minded from absent of mind the professor stumbles onto flubber    thankfully or there would be no movie or any amusement for the audience    the flubber is supposed to be flying rubber   but it seems to have a life of its own    this is there strictly for the kids    the properties of the flubber provide some antics for the audience when flubber coated golfballs and bowling balls assail two would be thugs    although amusing this is not original what so ever and brings back haunting memories of home alone    the poor professor has to save the university where he teaches at   get his fiancee back   finally stop the plotting of an evil millionaire   and do all this in the funniest way possible    admittedly there are funny moments but the movie is rather shallow and does not compare very well to the original   the absent minded professor      the whole scene with the basketball game was just atrocious and totally unbelievable    the basketball players   stereotypically unqualified for the sport   somehow manage to bounce   fly and dribble their way back to being close to winning    this just sounds too bad to be true   the least that could have been done was keep semi close to the original movie to give this film a chance    as for innovations and new ideas there is but two good ones in this movie    giving life to the flubber   which is so poorly executed that it s best forgotten   and prof   brainard s flying robot weebo    giving life to the flubber would have worked beautifully if it wasn t for scenes of the sort where you have the flubber dancing around on tables and books for no real reason other than to put in a bit of music and extend the length of the movie    the life of the flubber had brief and rather whimsical moments where it might have been used well   but it wasn t and in the end might have done the movie more harm than good    now   weebo is a totally different story    it s a robot that prof   brainard created but forgot how and gave something of a life too    this is a really original idea   well maybe not   but it is an idea that is well executed and in the end makes the poor robot the most developed and real character in the movie    yes folks the little yellow robot has more emotion and character than the characters    the film lacks the emotional punch to pull the audience in at all    the acting by robin williams   prof    brainard   seems to be half hearted for most of the movie and in many cases quite forced    most of the acting in the movie was so convincing as to fool only the part of the audience that had not quite yet reached the age to 12    people when stood up at the altar   don t usually give third chances    or for that matter talk to the fiancee afterwards   but what can be expected this is a children s movie    flubber   as a movie does little original and is nothing special in any respect    with the best character in the movie being something of a prop i doubt that many people will find it all that great    it does have its amusing moments and it is a good story in the end   but it does not wash up to the original    kids should find this movie amusing and fun and they ll probably enjoy the whole movie    as a movie it s just a kids movie and not the best of ones at that    
